groupId,group_size,num_items,strategy,gold_label,phi
969,8,50,LMS,"['Curse of the Witching Tree (2015)', 'In Bed (En la cama) (2005)', 'Woodland (2018)']",['The Last Movie You Remember Watching']
970,2,50,MPL,"['Curse of the Witching Tree (2015)', 'Headfirst (2014)', 'Last of the Red Hot Lovers (1972)', 'Living It Up (1954)', 'Love Serenade (1996)', 'Mumbai Police (2013)', 'Resan Till Melonia (1989)', 'Shirin in Love (2014)', 'The Decline (2020)', 'The Moonstone (1997)']","['Love Serenade (1996)', 'Shirin in Love (2014)', 'Curse of the Witching Tree (2015)', 'The Decline (2020)']"
971,4,50,LMS,['Selfie (2019)'],"['Death Metal Angola (2014)', 'The Moonstone (1997)']"
972,2,50,ADD,['Lilting (2014)'],['Little Murder (2011)']
973,2,50,ADD,"['Freedomfighters (Libertarias) (1996)', 'Just Before Losing Everything (2013)', 'That Burning Feeling (2014)']","['Death Note: New Generation (2022)', 'That Burning Feeling (2014)']"
974,2,50,ADD,"['Success Is the Best Revenge (1984)', 'The Moonstone (1997)']",['Just Before Losing Everything (2013)']
975,2,50,APP,"['Creepshow 3 (2006)', 'In Bed (En la cama) (2005)', 'Jolly Fellows (2009)', 'Lilting (2014)', 'Shirin in Love (2014)', 'The Moonstone (1997)', 'Three Little Bops (1957)', 'Too Beautiful for You (Trop belle pour toi) (1989)']","['Jolly Fellows (2009)', 'Shirin in Love (2014)']"
976,4,50,ADD,['Death Metal Angola (2014)'],"['Woodland (2018)', 'Creepshow 3 (2006)']"
977,8,50,LMS,['Too Beautiful for You (Trop belle pour toi) (1989)'],['The Last Laugh']
978,2,50,APP,"['Café Derby (2015)', 'Freedomfighters (Libertarias) (1996)', 'George Carlin: Carlin at Carnegie (1982)', 'Jolly Fellows (2009)', 'Just Before Losing Everything (2013)', 'Selfie (2019)', 'Soulcatcher (2023)', 'Too Beautiful for You (Trop belle pour toi) (1989)', 'Woodland (2018)', 'Your Inner Fish (2014)']","['Freedomfighters (Libertarias) (1996)', 'Selfie (2019)', 'Your Inner Fish (2014)']"
979,2,50,ADD,['Creepshow 3 (2006)'],['Creepshow 3 (2006)']
981,4,50,LMS,"['Dear Zindagi (2016)', 'The Male Gaze: Nocturnal Instincts (2021)']","['The Male Gaze: Nocturnal Instincts (2021)', 'Carcinoma (2014)']"
982,4,50,LMS,['Urban Warriors (1987)'],"['Urban Warriors (1987)', 'Choose or Die (2022)']"
983,2,50,ADD,"['Creepshow 3 (2006)', 'Friendship! (2010)']",['Friendship! (2010)']
984,2,50,LMS,['Varg Veum - The Writing on the Wall (2010)'],['Varg Veum - The Writing on the Wall (2010)']
985,8,50,APP,"['Carcinoma (2014)', 'Deprogrammed (2015)', 'Khottabych (2006)']","['Carcinoma (2014)', 'Deprogrammed (2015)']"
986,2,50,ADD,['Mumbai Police (2013)'],['Gosford Park (2001)']
987,2,50,LMS,"['Creepshow 3 (2006)', 'Success Is the Best Revenge (1984)']","['4th Period Mystery (2009)', 'George Carlin: Carlin at Carnegie (1982)']"
988,8,50,APP,['Selfie (2019)'],['The Male Gaze: Nocturnal Instincts (2021)']
989,4,50,MPL,"['4th Period Mystery (2009)', 'Carcinoma (2014)', 'Choose or Die (2022)', 'Coraline (2009)', 'Dear Zindagi (2016)', 'George Carlin: Carlin at Carnegie (1982)', 'Gosford Park (2001)', 'In Bed (En la cama) (2005)', 'Jolly Fellows (2009)', 'Khottabych (2006)', 'Little Murder (2011)', 'Resan Till Melonia (1989)', 'Selfie (2019)', 'The Decline (2020)', 'Urban Warriors (1987)', 'Wild Geese, The (1978)', 'Your Inner Fish (2014)', 'Zero to Hero (2021)']","['Gosford Park (2001)', 'Jolly Fellows (2009)']"
990,8,50,LMS,"['Coraline (2009)', 'Resan Till Melonia (1989)']",['Curse of the Witching Tree (2015)']
991,2,50,APP,"['Coraline (2009)', 'Curse of the Witching Tree (2015)', 'George Carlin: Carlin at Carnegie (1982)', 'Khottabych (2006)', 'Museum (2016)', 'Shirin in Love (2014)', 'The Festival (2018)']",['The Festival (2018)']
992,2,50,ADD,['The Male Gaze: Nocturnal Instincts (2021)'],['The Male Gaze: Nocturnal Instincts (2021)']
993,4,50,LMS,"['In Bed (En la cama) (2005)', 'That Burning Feeling (2014)', 'Three Little Bops (1957)']",['That Burning Feeling (2014)']
994,4,50,LMS,"['Hotel Belgrade (2020)', 'Just Before Losing Everything (2013)']",['Nô (1998)']
995,2,50,APP,"['4th Period Mystery (2009)', 'Curse of the Witching Tree (2015)', 'Friendship! (2010)', 'Headfirst (2014)', 'Little Murder (2011)', 'Love Serenade (1996)', 'Shirin in Love (2014)', 'That Burning Feeling (2014)', 'Wild Geese, The (1978)']","['That Burning Feeling (2014)', 'Curse of the Witching Tree (2015)', 'Little Murder (2011)', 'Shirin in Love (2014)', 'Head Above Water (2020)']"
996,4,50,APP,"['Just Before Losing Everything (2013)', 'That Burning Feeling (2014)']",['Just Before Losing Everything (2013)']
997,8,50,ADD,['Khottabych (2006)'],['Khottabych (2006)']
998,2,50,LMS,"['Jolly Fellows (2009)', 'The Decline (2020)']","['Wild Geese, The (1978)', 'Nô (1998)']"
999,4,50,APP,['Nô (1998)'],"['Freedomfighters (Libertarias) (1996)', 'Death Metal Angola (2014)']"
1000,2,50,ADD,['Hotel Belgrade (2020)'],['Mumbai Police (2013)']
