user_id,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20,item_21,item_22,item_23,item_24,item_25,item_26,item_27,item_28,item_29,item_30,item_31,item_32,item_33,item_34,item_35,item_36,item_37,item_38,item_39,item_40,item_41,item_42,item_43,item_44,item_45,item_46,item_47,item_48,item_49,item_50,groupId
user_42087,6,9,10,7,7,4,6,6,5,9,4,10,4,5,4,7,2,5,3,2,6,5,6,10,3,3,3,5,6,9,5,5,10,1,10,1,5,2,7,4,5,7,6,10,7,6,1,1,4,2,806
user_23116,9,7,7,9,8,6,9,5,8,7,10,8,5,5,10,1,9,1,5,10,8,6,6,7,8,5,8,5,1,8,7,4,6,5,7,2,2,3,9,2,3,6,10,4,1,9,10,8,10,3,806
user_51191,10,4,6,2,5,7,5,10,6,1,1,4,10,10,5,9,3,6,10,1,9,7,8,2,8,2,5,1,2,5,10,4,10,7,3,1,4,2,5,6,1,6,10,7,3,2,10,7,10,10,806
user_74370,3,4,1,2,6,2,3,2,10,6,8,8,3,9,3,10,9,5,8,3,5,3,9,9,1,5,8,5,3,6,10,4,8,3,2,1,8,5,6,1,10,7,1,5,5,5,6,10,5,7,806
user_73949,7,9,6,7,8,10,10,4,10,3,6,2,6,9,1,7,3,3,5,1,8,6,7,7,4,9,4,4,2,1,10,10,1,2,9,3,6,2,7,4,7,7,7,6,4,8,8,7,4,3,807
user_31822,6,8,2,5,6,8,10,1,3,4,9,10,8,8,5,6,9,1,1,5,1,3,1,3,1,6,10,9,1,5,3,1,9,6,3,8,3,8,4,5,4,2,8,5,6,5,6,6,10,4,807
user_34408,4,8,5,3,7,4,5,10,5,9,10,3,10,9,1,6,6,1,10,10,5,2,5,1,9,8,7,10,8,4,5,3,2,4,8,5,5,3,9,7,6,5,5,3,7,2,2,6,3,4,807
user_28917,6,7,9,9,3,3,10,5,8,10,6,8,1,7,8,6,7,3,5,8,7,7,4,8,5,10,10,7,8,2,8,4,3,6,9,10,7,9,4,9,3,10,9,10,5,3,5,7,2,9,807
user_8097,6,3,5,6,4,3,6,8,8,4,5,8,9,6,2,9,3,9,1,4,5,9,2,4,8,3,5,10,9,6,2,10,9,10,4,4,9,3,1,9,1,9,5,3,10,1,1,1,3,10,808
user_17970,2,4,10,10,6,10,8,6,8,9,6,5,4,10,6,10,8,7,1,6,2,10,9,9,8,9,7,2,8,6,1,5,10,6,6,1,5,2,4,6,10,10,3,3,7,1,10,2,10,6,808
user_75479,10,1,5,7,9,10,6,5,1,5,8,5,7,1,9,7,7,7,2,7,3,4,1,3,1,8,6,10,2,4,3,4,9,10,1,6,5,10,4,9,6,2,6,3,6,5,3,8,5,2,808
user_81481,5,5,1,3,7,1,6,8,7,1,3,2,2,10,1,6,3,7,10,7,1,5,3,9,3,2,1,10,7,2,10,5,8,5,4,6,1,9,8,1,8,3,6,5,4,3,8,7,10,9,808
user_45992,6,10,2,9,6,6,6,8,10,7,8,7,1,3,5,6,5,8,8,8,3,7,3,5,3,6,6,8,1,5,3,10,4,8,7,1,8,4,2,5,5,2,3,9,2,5,8,1,2,3,808
user_10752,2,8,1,7,5,5,8,6,6,2,10,9,7,5,6,9,2,7,2,6,5,2,2,7,9,5,7,4,8,1,2,2,8,8,2,3,1,3,7,10,1,6,3,9,5,9,10,8,4,9,808
user_2863,2,3,3,7,5,6,4,9,1,4,9,9,3,6,8,10,2,2,1,10,4,3,8,7,5,7,10,5,10,7,5,7,10,3,3,2,2,3,2,6,7,5,10,1,8,1,2,5,5,1,808
user_57094,4,9,2,1,5,3,10,7,6,7,8,1,10,8,2,9,8,9,9,3,7,9,8,9,9,3,2,9,3,5,5,8,8,8,8,3,5,2,1,9,2,6,9,7,3,1,1,10,9,3,808
user_54666,2,5,4,3,2,10,6,10,5,9,7,10,8,4,9,2,10,4,6,8,8,8,9,8,2,4,7,5,8,1,2,6,5,10,6,9,7,3,1,7,9,4,9,4,1,9,1,4,6,7,809
user_76928,6,5,2,9,4,4,9,2,6,7,3,7,4,10,5,8,7,7,7,6,5,7,4,1,10,4,4,10,2,6,10,5,8,1,9,4,8,9,7,6,3,10,10,10,4,7,8,2,8,3,809
user_13467,4,4,5,1,6,5,3,8,7,9,3,5,6,5,9,5,6,1,2,6,2,1,10,1,6,5,3,9,1,4,4,5,7,6,4,3,6,2,10,4,2,10,6,1,6,4,7,7,4,3,809
user_61777,7,8,3,5,5,2,1,2,6,10,2,8,9,1,3,2,1,6,6,2,2,1,7,8,3,7,4,1,7,2,8,9,7,5,4,6,10,6,2,3,1,6,6,4,6,1,3,5,2,10,809
user_82756,4,4,7,6,6,8,4,7,7,7,5,4,1,4,7,3,8,5,8,7,9,10,9,5,1,8,4,3,5,10,5,2,5,3,10,2,10,9,9,2,10,1,6,9,6,4,8,1,9,7,810
user_46672,2,1,2,2,10,3,7,1,6,7,2,4,2,9,9,2,5,4,6,2,2,4,4,5,1,3,4,3,6,2,6,3,8,4,1,10,9,1,10,2,4,5,2,6,3,6,5,2,9,6,810
user_32672,8,8,3,6,9,4,6,5,1,1,3,5,6,6,4,4,7,10,7,1,7,6,8,2,9,7,3,3,3,8,1,9,4,6,2,4,8,2,1,3,7,10,8,1,8,6,10,1,9,3,810
user_93530,4,4,1,6,7,3,10,10,3,9,7,3,4,8,6,5,6,2,9,10,3,9,8,9,2,9,8,1,6,4,4,10,6,1,4,9,1,6,3,1,10,6,9,10,8,9,6,5,3,7,810
user_11464,8,3,9,2,2,9,10,2,6,8,10,2,4,10,7,5,7,1,8,3,7,10,9,2,10,3,8,6,8,5,8,3,10,8,4,1,10,8,5,3,3,5,1,2,8,9,10,10,1,4,811
user_66084,7,7,5,2,3,5,9,4,7,4,7,1,1,10,8,7,5,7,2,8,4,5,4,10,8,7,8,5,5,2,10,5,9,10,1,6,6,2,4,7,4,10,1,10,2,6,1,8,3,4,811
user_23205,6,4,2,2,6,1,8,2,5,4,5,8,5,8,9,6,3,5,8,10,10,9,1,3,3,8,8,3,2,9,10,6,10,3,4,8,10,4,6,3,6,3,8,2,9,8,8,4,1,4,812
user_60631,9,5,10,3,3,9,3,6,3,5,4,9,9,3,4,5,9,10,2,9,5,3,4,7,3,7,6,3,7,1,5,4,6,6,6,1,5,10,7,5,7,1,6,9,1,4,6,3,1,6,812
user_74356,5,4,7,8,3,3,4,10,6,2,8,8,9,5,10,9,5,8,4,8,10,8,4,2,4,3,5,3,2,10,4,4,7,1,7,7,4,8,3,1,5,6,3,8,10,8,7,5,3,2,813
user_89825,4,9,4,6,9,2,6,2,8,7,3,9,7,5,2,8,2,6,8,10,9,8,8,10,6,4,2,4,4,9,10,9,1,9,2,6,4,7,8,6,9,4,3,5,5,4,10,1,6,1,813
user_30528,6,1,10,3,5,4,2,2,7,8,1,4,4,10,1,4,1,2,6,6,7,4,5,3,4,8,10,6,10,2,6,1,6,7,10,2,2,10,1,10,10,2,7,1,10,1,6,3,8,8,814
user_64042,5,2,4,4,8,2,9,5,4,4,2,6,5,2,8,2,5,1,3,2,8,6,7,3,3,10,9,1,5,4,1,8,5,1,8,8,6,8,7,10,2,2,2,6,8,8,4,1,1,10,814
user_98091,2,7,2,7,10,4,9,7,1,7,1,3,2,5,4,10,10,2,10,2,9,4,7,3,4,8,8,10,2,2,5,3,9,8,10,10,7,4,4,5,2,7,1,4,4,2,9,5,9,10,815
user_24089,3,7,2,7,3,7,5,1,7,2,3,2,7,1,1,1,5,3,5,6,6,1,10,4,1,10,9,4,2,10,9,10,5,4,10,4,5,9,9,6,4,7,8,10,5,2,3,2,10,8,815
user_93740,9,5,2,10,3,3,5,6,10,8,3,10,3,4,5,7,5,10,5,9,4,9,9,6,5,7,5,2,9,2,3,9,9,5,6,10,6,1,1,3,6,7,4,9,8,1,4,1,6,4,815
user_58705,3,1,9,4,3,6,8,5,5,2,4,10,4,10,7,9,9,1,10,2,8,4,4,7,6,3,3,2,7,10,9,10,8,8,6,6,10,9,4,6,7,9,10,3,5,8,8,8,6,6,815
user_70320,10,1,1,2,8,2,2,10,6,2,9,4,6,7,9,9,7,8,9,2,7,7,7,4,3,4,2,2,3,6,10,7,3,5,6,3,10,6,9,5,1,4,1,10,3,8,10,9,10,2,816
user_38410,8,1,1,6,5,6,8,7,6,8,1,6,6,3,5,3,1,7,1,8,1,3,6,10,1,8,6,3,7,5,9,5,7,1,1,1,3,10,6,1,5,9,3,6,5,5,8,2,9,6,816
user_45050,7,9,7,8,5,8,5,1,5,3,7,10,1,1,7,10,1,5,4,3,9,2,10,7,1,4,1,6,10,5,1,3,4,3,8,9,1,3,7,6,6,2,3,8,9,9,4,7,8,10,816
user_4830,9,5,3,9,9,4,1,9,3,3,5,6,1,5,10,7,9,2,1,1,2,4,6,7,5,4,5,3,1,7,2,2,6,2,3,5,10,7,3,3,10,6,4,3,5,2,10,4,6,9,816
user_97932,4,5,8,8,1,3,2,3,9,8,6,1,3,8,2,1,6,2,3,10,5,3,1,2,2,7,1,9,9,4,10,3,9,1,2,6,6,7,3,1,5,1,1,9,9,8,10,1,7,9,817
user_97555,5,10,2,2,8,9,6,10,7,4,4,9,7,3,4,9,6,3,1,10,8,5,10,6,5,1,10,7,6,3,9,9,9,3,4,2,10,5,8,10,8,3,4,2,5,4,2,7,5,7,817
user_21273,9,9,4,9,4,9,6,5,2,2,4,8,3,3,4,8,1,2,7,4,10,6,4,7,4,6,9,10,2,3,4,4,10,10,1,7,9,8,9,7,4,2,8,2,6,1,6,4,7,4,817
user_73670,6,8,5,10,5,6,7,8,9,2,3,1,4,3,7,1,6,3,2,4,4,2,1,4,3,10,8,9,5,6,4,5,5,10,2,10,5,3,4,5,5,2,5,4,4,10,9,4,5,3,817
user_51922,4,1,8,1,7,10,6,1,9,1,7,1,1,3,8,8,1,4,10,4,2,2,1,5,9,4,10,5,6,2,7,3,6,4,7,1,4,4,10,6,7,9,2,6,9,9,1,10,8,2,817
user_65982,4,10,5,3,4,9,2,3,7,2,7,8,6,4,5,9,1,8,6,7,5,10,5,3,5,3,9,4,9,1,8,5,5,1,8,7,10,4,6,10,3,4,8,9,9,10,6,8,4,5,817
user_48473,1,1,1,10,3,9,6,7,1,3,2,7,2,3,10,4,5,10,2,9,8,8,9,8,4,3,3,1,1,6,8,4,9,1,3,5,8,7,2,1,3,2,5,3,7,10,2,5,9,9,817
user_29238,1,9,4,6,3,7,3,9,7,8,7,9,3,5,10,6,7,5,2,6,2,2,3,1,7,10,8,6,6,7,5,1,10,5,7,1,1,3,6,1,5,2,2,8,6,1,5,10,3,6,817
user_14009,10,4,8,7,3,7,10,10,5,9,4,6,2,8,7,1,10,1,5,7,8,9,10,4,6,8,6,5,8,8,7,1,6,1,4,6,9,4,10,3,6,9,9,2,4,5,5,2,2,7,818
user_28572,3,4,10,7,6,7,9,8,7,7,2,9,5,3,2,6,5,10,3,9,5,6,10,2,3,9,4,8,10,1,9,8,4,2,2,6,1,3,6,1,10,8,5,3,10,10,1,2,8,2,818
user_75610,5,10,1,8,9,6,9,8,2,7,6,7,6,8,2,10,10,6,6,7,8,2,8,7,7,9,5,5,8,8,7,1,1,7,9,3,5,4,3,3,8,7,8,1,1,9,6,8,4,2,819
user_38956,2,8,5,6,5,7,7,10,9,3,6,6,3,7,4,4,2,8,1,2,2,1,8,1,10,9,5,5,9,3,7,7,5,6,7,10,4,9,5,7,4,9,9,2,1,6,6,6,2,1,819
user_2813,7,2,2,9,7,4,10,8,10,1,8,6,2,2,5,2,9,1,1,3,10,2,5,1,3,3,6,7,6,6,5,3,1,1,9,10,6,6,7,2,4,2,3,1,3,3,1,10,1,7,819
user_83546,10,3,7,4,9,2,7,9,8,2,6,10,10,7,1,2,9,4,10,10,9,7,10,5,10,8,7,7,2,6,8,5,10,1,7,5,3,7,8,9,6,6,3,2,5,4,4,4,9,8,819
user_82211,10,3,9,1,8,3,3,2,2,4,5,10,1,4,1,9,4,5,9,6,3,9,6,6,3,6,8,6,1,8,1,6,8,9,3,8,7,6,4,3,4,6,10,6,5,4,1,9,10,1,819
user_88177,5,9,8,10,6,1,9,2,6,8,4,3,5,10,2,9,9,9,5,7,5,10,3,7,2,7,7,4,7,3,3,10,3,9,2,10,5,6,5,2,9,8,10,7,7,4,8,6,3,2,819
user_27098,5,1,7,10,10,8,5,3,3,5,10,1,7,8,10,3,1,10,3,6,1,7,5,4,2,1,5,1,10,9,2,10,1,6,1,4,7,7,10,9,3,3,10,9,5,2,8,7,7,3,819
user_11897,10,3,8,4,4,5,6,4,9,6,9,8,2,1,8,5,6,5,1,5,6,1,5,4,1,5,7,9,3,3,3,1,2,3,4,2,6,4,5,1,1,5,9,1,1,7,1,7,6,1,819
user_88756,1,3,8,8,1,10,3,1,3,2,1,6,2,7,7,7,4,9,2,3,5,2,8,3,10,5,9,1,10,10,6,7,8,2,6,5,7,7,4,6,10,1,5,8,6,8,9,6,1,8,820
user_77817,5,4,9,2,10,1,6,3,1,4,6,10,2,10,2,5,7,7,9,3,3,5,4,3,1,10,3,6,9,5,3,1,5,7,9,3,6,2,10,7,5,1,3,10,8,7,10,6,5,10,820
user_95931,6,4,2,7,10,6,5,4,3,2,3,5,4,3,9,10,7,10,1,8,2,6,4,6,9,8,9,3,6,7,3,3,2,9,8,3,5,8,3,5,10,6,5,1,4,4,1,2,7,4,821
user_19292,3,6,9,7,5,2,5,3,3,4,5,1,3,7,2,6,5,7,7,1,10,10,7,7,7,10,6,7,6,4,5,4,10,10,3,10,10,9,7,10,1,6,5,3,8,7,1,5,6,8,821
user_37660,4,4,4,2,5,9,6,4,6,2,8,9,5,6,3,9,8,8,7,7,7,5,9,6,1,7,10,2,8,7,8,9,2,10,2,1,9,5,2,10,7,2,9,4,2,2,6,8,8,2,821
user_43915,6,8,1,9,1,7,10,8,6,2,9,6,1,8,4,9,1,3,8,1,10,7,3,1,5,9,8,8,5,7,8,8,3,1,8,10,1,1,7,1,9,5,8,9,5,8,9,7,2,3,821
user_47529,7,3,2,6,2,7,6,2,1,7,5,4,8,6,9,6,9,7,6,4,8,2,5,9,8,1,7,5,8,7,1,6,8,5,10,6,9,10,10,3,1,8,1,5,9,1,1,7,1,10,821
user_87478,7,2,4,6,1,4,3,5,10,5,5,9,9,3,5,2,8,10,9,10,10,10,1,3,10,3,10,1,8,7,10,10,9,3,6,6,2,3,4,3,3,4,9,7,4,6,10,5,9,4,821
user_15779,1,1,8,7,4,9,1,7,5,6,4,6,9,6,2,6,7,8,7,7,3,1,5,3,5,3,1,3,3,6,5,3,5,4,4,10,2,1,6,2,4,6,9,10,2,10,7,6,6,8,821
user_40033,4,1,9,8,6,2,4,6,7,7,4,8,7,5,2,9,10,9,9,9,7,10,2,10,1,5,8,1,7,8,2,9,8,5,10,2,10,6,6,2,7,7,3,8,9,2,9,2,7,7,821
user_81869,9,7,5,7,9,5,10,7,9,10,2,8,7,1,7,4,8,3,3,7,2,3,1,3,3,1,1,4,5,9,2,5,9,7,3,7,3,3,6,10,9,2,8,7,4,9,5,2,6,3,822
user_19554,6,6,3,6,2,3,8,4,2,4,6,1,4,9,6,4,7,5,8,4,10,9,10,3,10,8,1,6,2,6,10,8,9,2,2,7,4,10,2,1,9,1,8,2,1,10,4,3,7,9,822
user_62335,8,7,5,7,7,3,9,3,5,7,10,8,6,7,3,9,5,3,8,1,6,5,4,3,9,5,2,4,4,9,10,1,7,10,3,8,7,2,3,5,9,7,5,1,7,5,5,4,9,9,823
user_84135,2,10,6,4,1,2,5,10,9,2,8,6,1,2,9,6,1,2,1,8,7,3,9,5,10,4,6,1,3,3,2,10,9,5,2,7,4,9,5,3,4,10,8,6,5,4,10,4,10,5,823
user_11165,9,8,5,7,2,6,2,3,7,3,9,6,8,2,9,5,9,3,6,9,1,2,1,8,5,9,7,9,1,7,4,7,10,5,10,1,1,3,3,1,5,8,5,6,4,1,8,4,5,3,824
user_9834,4,6,8,6,10,7,10,5,9,9,9,2,5,5,8,7,10,1,8,4,1,1,8,5,2,6,5,5,7,8,9,7,5,5,9,7,6,6,6,9,6,8,3,6,3,9,4,5,8,5,824
user_89648,9,10,4,2,6,10,7,10,8,2,1,4,5,3,7,4,1,6,7,8,3,5,2,10,3,6,7,10,3,8,4,2,6,2,5,7,9,9,3,2,10,7,4,7,10,5,8,6,7,2,825
user_87287,8,9,4,9,2,5,4,3,2,7,1,2,2,10,1,10,10,7,5,10,7,4,5,3,7,4,8,9,6,5,9,3,8,5,5,3,9,8,10,6,7,4,6,10,1,3,5,1,6,10,825
user_83519,1,1,4,8,8,10,8,7,5,8,2,4,3,7,5,7,5,6,9,1,10,9,9,8,3,10,4,3,1,7,1,1,4,9,10,4,10,4,1,5,8,1,3,4,7,1,1,4,3,10,826
user_88171,2,4,2,3,3,1,5,1,5,1,1,10,1,2,5,2,8,7,5,8,8,6,3,3,3,1,9,2,3,1,8,3,10,5,10,6,9,9,2,3,7,6,5,9,9,5,1,4,4,2,826
user_86592,5,1,1,10,8,8,10,6,5,2,6,8,4,2,8,1,6,8,1,2,4,7,2,9,10,7,3,7,1,6,6,2,9,2,2,1,2,2,10,10,7,6,9,8,8,3,5,7,8,7,826
user_97646,8,9,8,10,7,3,2,9,9,1,7,8,8,8,7,10,5,2,7,8,4,7,7,9,2,7,10,4,5,2,6,6,9,3,8,7,3,2,8,8,1,7,10,3,5,4,8,6,9,5,826
user_14426,10,10,6,8,7,10,1,6,6,6,7,3,2,10,3,7,3,2,3,7,3,8,2,6,1,5,5,2,4,9,2,9,9,3,6,6,7,4,2,5,3,6,1,6,5,5,5,3,3,6,827
user_68447,1,9,3,9,1,2,8,3,6,9,8,3,6,5,5,6,9,8,5,10,7,1,1,7,9,7,8,4,9,3,8,2,1,4,5,9,10,5,7,3,9,3,3,7,9,7,4,8,1,8,827
user_46248,5,7,7,9,3,4,10,3,4,1,3,8,8,8,2,10,4,2,2,10,9,9,9,5,1,4,6,7,10,3,5,7,10,4,5,3,2,4,6,10,10,8,4,7,3,1,2,10,1,10,827
user_29296,8,10,10,5,1,9,9,6,4,7,9,1,6,1,1,1,5,1,6,5,6,1,8,9,5,6,5,10,10,10,1,5,6,3,4,8,6,9,6,8,8,3,10,10,3,6,5,1,2,3,827
user_22050,2,7,1,7,10,10,5,4,4,9,10,6,9,1,10,4,4,8,5,8,6,4,6,1,1,10,8,10,2,5,3,3,9,3,9,3,1,1,4,10,4,9,1,10,10,8,4,6,9,5,827
user_96977,4,3,6,3,5,3,3,9,8,7,9,3,2,10,10,4,9,10,4,8,8,1,9,10,4,8,5,4,2,9,4,7,2,3,3,6,10,6,6,3,3,9,5,2,4,3,7,5,1,8,827
user_41181,9,6,7,9,8,4,3,7,5,3,10,5,10,3,2,1,8,10,6,6,9,6,4,5,6,1,1,2,8,10,3,1,10,1,7,1,5,2,5,10,2,7,5,9,10,5,5,5,6,3,827
user_27560,5,8,1,8,6,10,3,2,6,9,3,10,6,2,4,3,4,10,5,2,4,5,6,9,7,9,7,5,5,4,9,7,2,10,2,3,4,1,1,10,7,3,6,7,5,2,2,10,5,7,827
user_24465,9,2,9,8,10,6,8,5,9,9,4,7,8,1,3,7,3,8,9,2,8,10,6,3,4,5,3,7,2,8,1,9,5,4,10,8,9,1,2,7,3,3,7,6,1,4,7,10,3,9,828
user_60612,2,5,3,9,10,2,8,1,7,1,9,5,8,10,6,6,6,5,5,6,5,8,8,2,1,4,9,3,4,5,2,8,6,5,10,9,3,3,10,2,10,1,1,2,10,1,6,9,8,5,828
user_66177,7,4,1,4,8,3,10,9,4,2,5,3,7,7,1,10,3,2,3,6,2,6,9,6,8,10,6,1,8,2,1,2,10,5,2,7,4,3,1,9,10,1,8,5,3,7,4,6,5,7,828
user_50886,10,6,8,10,7,6,5,3,8,4,6,4,8,1,10,10,3,2,10,4,3,7,5,3,10,5,8,9,3,8,2,9,1,3,2,5,2,9,10,10,10,8,9,8,6,3,5,6,9,10,828
user_52198,5,2,5,10,7,5,8,1,4,7,2,10,10,3,5,8,9,2,10,3,10,10,5,2,5,3,8,10,9,9,10,2,1,6,7,2,1,1,7,6,2,7,2,9,4,3,6,7,10,4,829
user_30542,5,4,7,3,5,3,7,4,10,9,3,3,6,6,6,3,3,1,5,3,7,9,10,1,6,7,3,10,8,3,2,5,7,4,8,3,6,7,10,4,8,3,4,2,4,9,5,4,3,1,829
user_11499,1,7,9,10,6,1,10,8,9,5,9,2,5,2,10,3,4,4,2,10,9,9,1,3,9,9,9,7,10,9,3,2,5,10,10,8,6,6,10,4,4,7,8,3,10,10,2,5,5,3,830
user_64291,5,9,4,5,9,1,1,6,9,10,1,8,7,9,6,10,2,9,7,1,8,2,1,1,7,2,10,5,9,8,6,8,1,10,1,3,7,5,9,10,4,5,4,1,7,4,10,3,8,7,830
user_95927,1,8,7,8,3,6,1,3,2,10,10,7,6,4,3,1,4,1,8,6,9,8,3,9,6,6,2,8,2,6,3,10,2,4,4,3,9,10,5,1,9,5,7,7,6,6,1,2,7,5,830
user_84804,7,10,4,4,2,8,7,3,10,7,2,2,5,10,8,6,3,10,3,2,9,4,8,10,3,7,4,5,10,5,2,1,8,9,9,9,6,7,8,1,6,6,3,3,10,7,9,1,10,7,830
user_30752,2,8,3,3,5,5,1,3,8,1,4,3,5,9,9,9,3,6,2,9,9,7,4,3,5,8,2,2,2,6,2,10,6,4,5,1,4,3,5,10,2,5,6,3,10,3,3,9,10,5,831
user_70588,10,8,1,7,5,1,2,1,2,10,7,9,3,10,7,5,5,3,9,10,3,8,1,3,6,1,3,7,5,2,5,2,10,9,9,2,4,6,5,3,9,8,8,1,10,3,8,9,1,7,831
user_97325,5,3,3,6,10,7,5,7,3,4,10,8,10,9,1,1,2,9,3,4,8,10,2,6,5,8,4,5,7,6,2,10,2,9,8,1,4,7,10,9,1,10,1,2,1,3,6,4,4,3,831
user_58055,5,3,1,1,8,10,9,9,2,1,1,4,8,8,5,7,7,10,5,7,10,6,9,4,2,9,8,4,7,4,10,4,10,6,9,5,9,7,10,4,4,2,2,2,4,7,6,3,9,5,831
user_35699,10,6,8,2,1,3,6,1,5,2,6,2,5,3,2,4,5,7,10,4,7,3,8,5,3,1,6,2,2,3,2,6,8,6,1,8,4,7,5,8,2,4,3,2,3,8,7,5,3,5,832
user_98437,1,4,6,9,4,8,7,5,8,9,3,2,4,2,5,1,2,6,6,3,6,5,5,5,3,1,3,4,3,1,1,9,7,6,3,10,2,1,8,5,7,8,7,4,10,2,4,9,4,6,832
user_84913,3,1,2,3,10,3,1,9,8,1,6,9,8,6,6,4,10,4,8,8,3,9,6,4,3,1,1,6,1,9,4,10,5,8,5,6,7,3,5,8,5,9,2,1,2,2,2,2,9,7,832
user_81886,4,8,7,5,3,2,1,7,6,10,7,5,6,7,7,4,10,2,7,6,8,9,9,1,5,7,4,6,4,1,3,3,7,8,5,5,7,10,6,2,5,2,2,8,8,8,3,6,4,8,832
user_84250,9,8,7,8,6,10,10,10,4,5,8,7,1,7,10,3,10,5,7,8,6,5,5,10,5,4,10,3,1,3,1,7,8,7,10,2,7,10,10,1,9,3,1,2,6,7,5,1,4,10,832
user_75864,1,10,10,2,6,7,4,4,8,5,8,5,2,9,1,3,10,8,4,4,2,6,4,7,1,10,8,4,6,6,4,3,7,10,1,8,5,7,1,1,7,10,4,4,8,9,6,2,6,10,832
user_58917,3,3,3,6,9,4,4,9,8,9,2,9,9,4,3,8,10,9,2,2,6,10,8,7,6,3,9,7,1,7,1,5,1,4,4,1,5,2,1,5,8,10,10,1,2,7,6,3,7,7,832
user_86405,7,3,1,3,2,8,7,2,9,6,6,8,4,4,3,5,9,8,1,1,4,10,7,1,2,9,7,2,10,5,3,10,8,1,7,1,1,1,8,3,3,2,8,5,9,4,2,10,5,4,832
user_34242,2,7,10,5,5,7,2,2,1,6,10,4,8,10,10,6,1,4,9,7,4,10,10,4,9,2,6,3,6,10,5,7,1,6,1,9,10,6,3,10,9,8,8,4,10,5,1,2,3,1,833
user_56604,3,7,1,9,5,2,7,6,6,6,7,1,5,1,1,4,10,8,6,7,9,9,8,3,9,8,4,2,8,7,3,4,6,10,8,3,1,9,5,2,5,5,4,8,7,2,3,1,9,4,833
user_39858,2,5,9,6,8,3,7,8,9,6,4,3,7,3,9,1,4,7,7,8,5,2,2,5,8,3,6,5,6,7,1,3,2,2,9,8,2,10,1,3,9,3,1,6,5,1,4,1,5,9,834
user_32329,6,1,10,10,5,7,9,1,6,4,6,1,10,4,7,8,7,5,1,7,8,4,6,7,1,5,1,4,8,9,10,5,3,5,8,2,5,8,5,5,5,1,1,1,4,4,5,1,8,5,834
user_39266,2,4,8,9,10,4,3,3,7,3,8,3,9,10,5,3,10,5,5,3,10,5,4,2,5,7,8,3,9,1,9,8,7,7,5,3,9,3,1,10,5,8,5,6,10,3,10,1,8,1,834
user_87535,6,5,1,3,10,1,1,10,9,8,4,5,3,3,9,5,2,8,1,7,8,1,2,3,4,9,10,5,2,1,1,5,7,9,5,3,8,5,3,6,8,4,2,2,1,10,5,9,6,3,834
user_62694,3,10,3,7,9,2,8,10,7,8,1,10,8,10,4,2,10,4,2,7,9,1,6,10,7,5,10,9,6,8,1,9,9,1,8,2,4,8,2,7,9,5,2,4,3,6,7,7,5,5,834
user_20408,3,5,3,2,5,6,10,2,9,10,8,9,8,5,10,1,7,9,3,6,5,8,3,7,1,1,10,8,9,1,2,9,8,7,5,6,3,8,3,8,9,9,9,8,5,4,4,7,5,6,834
user_40320,4,10,6,1,2,9,8,5,6,4,3,3,6,10,10,1,6,8,5,8,8,3,9,10,2,5,9,7,3,7,3,9,5,6,7,4,10,6,6,2,9,5,5,5,9,9,8,2,4,1,834
user_56981,7,3,3,5,9,6,1,3,1,10,10,9,10,7,7,6,6,6,4,2,7,3,6,4,6,7,4,10,7,3,2,9,3,3,6,4,7,6,6,2,8,5,1,9,8,1,8,7,6,10,834
user_94027,10,7,1,2,7,3,7,3,2,2,1,3,9,3,2,8,5,9,4,3,8,6,1,4,8,7,4,5,4,10,3,6,6,10,10,7,2,8,1,6,10,8,2,1,5,6,3,8,3,5,835
user_29198,4,3,2,10,7,9,7,8,5,10,4,4,1,1,7,4,2,3,9,1,2,9,4,7,6,6,9,9,10,10,3,3,1,1,1,7,6,3,4,8,6,8,1,9,8,1,7,8,2,3,835
user_41189,1,2,5,10,9,10,6,8,10,8,7,5,9,1,1,7,8,5,1,7,10,1,6,6,9,1,9,3,8,2,9,5,4,1,3,1,3,8,7,1,8,5,4,8,6,10,1,2,7,7,835
user_35421,8,7,2,10,2,3,7,8,7,5,6,5,2,10,1,1,3,2,1,8,10,7,8,4,10,6,7,4,10,8,5,7,3,7,1,7,3,8,2,4,4,1,10,1,9,4,4,7,7,3,835
user_46986,3,4,4,8,1,10,10,10,3,7,4,6,9,8,6,8,1,4,8,4,1,2,2,7,7,10,7,4,2,6,6,4,8,8,4,1,1,4,1,9,8,4,8,8,10,4,7,4,2,3,835
user_81199,8,4,6,9,2,2,8,10,3,4,5,4,8,9,6,8,8,4,4,9,7,10,4,7,4,1,5,6,1,8,2,3,9,4,6,6,3,10,5,9,2,10,7,1,1,2,6,4,4,7,835
user_15766,10,3,7,10,7,10,8,10,6,9,1,9,2,6,4,7,6,2,3,10,3,5,6,4,7,6,3,5,5,1,1,7,1,2,8,4,5,8,3,7,7,3,5,5,10,6,3,2,3,1,835
user_22269,1,9,8,1,6,2,9,9,9,7,10,8,6,3,1,9,6,10,4,5,7,10,1,8,1,4,9,4,1,5,4,8,1,7,1,7,5,5,4,5,3,1,2,4,3,10,3,5,6,7,835
